trip_id,route_id,service_id,trip_headsign,direction_id
124063,MB,invv_22_02.pex,Basauri,1
124064,MB,invv_22_02.pex,Kabiezes,0
124065,MB,invv_22_02.pex,Basauri,1
124066,MB,invv_22_02.pex,Kabiezes,0
124067,MB,invv_22_02.pex,Basauri,1
124068,MB,invv_22_02.pex,Kabiezes,0
124069,MB,invv_22_02.pex,Basauri,1
124070,MB,invv_22_02.pex,Sopela,0
124071,MB,invv_22_02.pex,Etxebarri,1
124072,MB,invv_22_02.pex,Sopela,0
124073,MB,invv_22_02.pex,Plentzia,0
124074,MB,invv_22_02.pex,Etxebarri,1
124075,MB,invv_22_02.pex,Etxebarri,1
124076,MB,invv_22_02.pex,Ibarbengoa,0
124077,MB,invv_22_02.pex,Etxebarri,1
124078,MB,invv_22_02.pex,Ibarbengoa,0
124079,MB,invv_22_02.pex,Etxebarri,1
124080,MB,invv_22_02.pex,Ibarbengoa,0
124081,MB,invv_22_02.pex,Etxebarri,1
124082,MB,invv_22_02.pex,Ibarbengoa,0
124083,MB,invv_22_02.pex,Etxebarri,1
124084,MB,invv_22_02.pex,Ibarbengoa,0
124085,MB,invv_22_02.pex,Etxebarri,1
124086,MB,invv_22_02.pex,Larrabasterra,0
124087,MB,invv_22_02.pex,Basauri,1
124088,MB,invv_22_02.pex,Kabiezes,0
124089,MB,invv_22_02.pex,Basauri,1
124090,MB,invv_22_02.pex,Kabiezes,0
124091,MB,invv_22_02.pex,Basauri,1
124092,MB,invv_22_02.pex,Kabiezes,0
124093,MB,invv_22_02.pex,Basauri,1
124094,MB,invv_22_02.pex,Kabiezes,0
124095,MB,invv_22_02.pex,Basauri,1
124096,MB,invv_22_02.pex,Kabiezes,0
124097,MB,invv_22_02.pex,Basauri,1
124098,MB,invv_22_02.pex,Kabiezes,0
124099,MB,invv_22_02.pex,Basauri,1
124100,MB,invv_22_02.pex,Kabiezes,0
124101,MB,invv_22_02.pex,Basauri,1
124102,MB,invv_22_02.pex,Kabiezes,0
124103,MB,invv_22_02.pex,Basauri,1
124104,MB,invv_22_02.pex,Kabiezes,0
124105,MB,invv_22_02.pex,Basauri,1
124106,MB,invv_22_02.pex,Kabiezes,0
124107,MB,invv_22_02.pex,Kabiezes,0
124108,MB,invv_22_02.pex,Etxebarri,1
124109,MB,invv_22_02.pex,Ibarbengoa,0
124110,MB,invv_22_02.pex,Etxebarri,1
124111,MB,invv_22_02.pex,Ibarbengoa,0
124112,MB,invv_22_02.pex,Etxebarri,1
124113,MB,invv_22_02.pex,Larrabasterra,0
124114,MB,invv_22_02.pex,Etxebarri,1
124115,MB,invv_22_02.pex,Larrabasterra,0
124116,MB,invv_22_02.pex,Etxebarri,1
124117,MB,invv_22_02.pex,Etxebarri,1
124118,MB,invv_22_02.pex,Urduliz,0
124119,MB,invv_22_02.pex,Plentzia,0
124120,MB,invv_22_02.pex,Etxebarri,1
124121,MB,invv_22_02.pex,Plentzia,0
124122,MB,invv_22_02.pex,Etxebarri,1
124123,MB,invv_22_02.pex,Plentzia,0
124124,MB,invv_22_02.pex,Etxebarri,1
124125,MB,invv_22_02.pex,Etxebarri,1
124126,MB,invv_22_02.pex,Ibarbengoa,0
124127,MB,invv_22_02.pex,Etxebarri,1
124128,MB,invv_22_02.pex,Ibarbengoa,0
124129,MB,invv_22_02.pex,Etxebarri,1
124130,MB,invv_22_02.pex,Ibarbengoa,0
124131,MB,invv_22_02.pex,Etxebarri,1
124132,MB,invv_22_02.pex,Larrabasterra,0
124133,MB,invv_22_02.pex,Etxebarri,1
124134,MB,invv_22_02.pex,Larrabasterra,0
124135,MB,invv_22_02.pex,Sopela,0
124136,MB,invv_22_02.pex,Plentzia,0
124137,MB,invv_22_02.pex,Etxebarri,1
124138,MB,invv_22_02.pex,Plentzia,0
124139,MB,invv_22_02.pex,Etxebarri,1
124140,MB,invv_22_02.pex,Plentzia,0
124141,MB,invv_22_02.pex,Etxebarri,1
124142,MB,invv_22_02.pex,Plentzia,0
124143,MB,invv_22_02.pex,Etxebarri,1
124144,MB,invv_22_02.pex,Plentzia,0
124145,MB,invv_22_02.pex,Etxebarri,1
124146,MB,invv_22_02.pex,Etxebarri,1
124147,MB,invv_22_02.pex,Ibarbengoa,0
124148,MB,invv_22_02.pex,Etxebarri,1
124149,MB,invv_22_02.pex,Larrabasterra,0
124150,MB,invv_22_02.pex,Etxebarri,1
124151,MB,invv_22_02.pex,Ibarbengoa,0
124152,MB,invv_22_02.pex,Etxebarri,1
124153,MB,invv_22_02.pex,Ibarbengoa,0
124154,MB,invv_22_02.pex,Etxebarri,1
124155,MB,invv_22_02.pex,Ibarbengoa,0
124156,MB,invv_22_02.pex,Etxebarri,1
124157,MB,invv_22_02.pex,Larrabasterra,0
124158,MB,invv_22_02.pex,Sopela,0
124159,MB,invv_22_02.pex,Plentzia,0
124160,MB,invv_22_02.pex,Etxebarri,1
124161,MB,invv_22_02.pex,Plentzia,0
124162,MB,invv_22_02.pex,Etxebarri,1
124163,MB,invv_22_02.pex,Plentzia,0
124164,MB,invv_22_02.pex,Etxebarri,1
124165,MB,invv_22_02.pex,Plentzia,0
124166,MB,invv_22_02.pex,Etxebarri,1
124167,MB,invv_22_02.pex,Plentzia,0
124168,MB,invv_22_02.pex,Etxebarri,1
124169,MB,invv_22_02.pex,Etxebarri,1
124170,MB,invv_22_02.pex,Ibarbengoa,0
124171,MB,invv_22_02.pex,Plentzia,0
124172,MB,invv_22_02.pex,Etxebarri,1
124173,MB,invv_22_02.pex,Sopela,0
124174,MB,invv_22_02.pex,Basauri,1
94453,MB,invl_22_02.pex,Kabiezes,0
94454,MB,invl_22_02.pex,Basauri,1
94455,MB,invl_22_02.pex,Kabiezes,0
94456,MB,invl_22_02.pex,Basauri,1
94457,MB,invl_22_02.pex,Kabiezes,0
94458,MB,invl_22_02.pex,Basauri,1
94459,MB,invl_22_02.pex,Kabiezes,0
94460,MB,invl_22_02.pex,Basauri,1
94461,MB,invl_22_02.pex,Kabiezes,0
94462,MB,invl_22_02.pex,Kabiezes,0
94463,MB,invl_22_02.pex,Basauri,1
94464,MB,invl_22_02.pex,Kabiezes,0
94465,MB,invl_22_02.pex,Basauri,1
94466,MB,invl_22_02.pex,Kabiezes,0
94467,MB,invl_22_02.pex,Basauri,1
94468,MB,invl_22_02.pex,Kabiezes,0
94469,MB,invl_22_02.pex,Basauri,1
94470,MB,invl_22_02.pex,Kabiezes,0
94471,MB,invl_22_02.pex,Basauri,1
94472,MB,invl_22_02.pex,Kabiezes,0
94473,MB,invl_22_02.pex,Basauri,1
94474,MB,invl_22_02.pex,Kabiezes,0
94475,MB,invl_22_02.pex,Basauri,1
94476,MB,invl_22_02.pex,Kabiezes,0
94477,MB,invl_22_02.pex,Basauri,1
94478,MB,invl_22_02.pex,Kabiezes,0
94479,MB,invl_22_02.pex,Basauri,1
94480,MB,invl_22_02.pex,Kabiezes,0
94481,MB,invl_22_02.pex,Basauri,1
94482,MB,invl_22_02.pex,Kabiezes,0
94483,MB,invl_22_02.pex,Etxebarri,1
94484,MB,invl_22_02.pex,Sopela,0
94485,MB,invl_22_02.pex,Plentzia,0
94486,MB,invl_22_02.pex,Etxebarri,1
94487,MB,invl_22_02.pex,Etxebarri,1
94488,MB,invl_22_02.pex,Ibarbengoa,0
94489,MB,invl_22_02.pex,Etxebarri,1
94490,MB,invl_22_02.pex,Ibarbengoa,0
94491,MB,invl_22_02.pex,Etxebarri,1
94492,MB,invl_22_02.pex,Ibarbengoa,0
94493,MB,invl_22_02.pex,Etxebarri,1
94494,MB,invl_22_02.pex,Ibarbengoa,0
94495,MB,invl_22_02.pex,Etxebarri,1
94496,MB,invl_22_02.pex,Ibarbengoa,0
94497,MB,invl_22_02.pex,Etxebarri,1
94498,MB,invl_22_02.pex,Larrabasterra,0
94499,MB,invl_22_02.pex,Basauri,1
94500,MB,invl_22_02.pex,Kabiezes,0
94501,MB,invl_22_02.pex,Basauri,1
94502,MB,invl_22_02.pex,Kabiezes,0
94503,MB,invl_22_02.pex,Basauri,1
94504,MB,invl_22_02.pex,Kabiezes,0
94505,MB,invl_22_02.pex,Basauri,1
94506,MB,invl_22_02.pex,Kabiezes,0
94507,MB,invl_22_02.pex,Basauri,1
94508,MB,invl_22_02.pex,Kabiezes,0
94509,MB,invl_22_02.pex,Basauri,1
94510,MB,invl_22_02.pex,Kabiezes,0
94511,MB,invl_22_02.pex,Basauri,1
94512,MB,invl_22_02.pex,Kabiezes,0
94513,MB,invl_22_02.pex,Basauri,1
94514,MB,invl_22_02.pex,Kabiezes,0
94515,MB,invl_22_02.pex,Basauri,1
94516,MB,invl_22_02.pex,Kabiezes,0
94517,MB,invl_22_02.pex,Basauri,1
94518,MB,invl_22_02.pex,Kabiezes,0
94519,MB,invl_22_02.pex,Kabiezes,0
94520,MB,invl_22_02.pex,Etxebarri,1
94521,MB,invl_22_02.pex,Ibarbengoa,0
94522,MB,invl_22_02.pex,Etxebarri,1
94523,MB,invl_22_02.pex,Ibarbengoa,0
94524,MB,invl_22_02.pex,Etxebarri,1
94525,MB,invl_22_02.pex,Larrabasterra,0
94526,MB,invl_22_02.pex,Etxebarri,1
94527,MB,invl_22_02.pex,Larrabasterra,0
94528,MB,invl_22_02.pex,Etxebarri,1
94529,MB,invl_22_02.pex,Etxebarri,1
94530,MB,invl_22_02.pex,Urduliz,0
94531,MB,invl_22_02.pex,Plentzia,0
94532,MB,invl_22_02.pex,Etxebarri,1
94533,MB,invl_22_02.pex,Plentzia,0
94534,MB,invl_22_02.pex,Etxebarri,1
94535,MB,invl_22_02.pex,Plentzia,0
94452,MB,invl_22_02.pex,Basauri,1
94536,MB,invl_22_02.pex,Etxebarri,1
94537,MB,invl_22_02.pex,Basauri,1
94538,MB,invl_22_02.pex,Plentzia,0
94539,MB,invl_22_02.pex,Etxebarri,1
94540,MB,invl_22_02.pex,Ibarbengoa,0
94541,MB,invl_22_02.pex,Etxebarri,1
94542,MB,invl_22_02.pex,Ibarbengoa,0
94543,MB,invl_22_02.pex,Etxebarri,1
94544,MB,invl_22_02.pex,Ibarbengoa,0
124175,MB,invv_22_02.pex,Kabiezes,0
124176,MB,invv_22_02.pex,Basauri,1
120162,MB,invs_22_02.pex,Etxebarri,1
120163,MB,invs_22_02.pex,Ibarbengoa,0
120164,MB,invs_22_02.pex,Etxebarri,1
120165,MB,invs_22_02.pex,Ibarbengoa,0
120166,MB,invs_22_02.pex,Etxebarri,1
120167,MB,invs_22_02.pex,Ibarbengoa,0
120168,MB,invs_22_02.pex,Etxebarri,1
120169,MB,invs_22_02.pex,Ibarbengoa,0
120170,MB,invs_22_02.pex,Etxebarri,1
120171,MB,invs_22_02.pex,Ibarbengoa,0
120172,MB,invs_22_02.pex,Plentzia,0
120173,MB,invs_22_02.pex,Etxebarri,1
120174,MB,invs_22_02.pex,Plentzia,0
120175,MB,invs_22_02.pex,Etxebarri,1
120176,MB,invs_22_02.pex,Plentzia,0
120177,MB,invs_22_02.pex,Etxebarri,1
120178,MB,invs_22_02.pex,Plentzia,0
120179,MB,invs_22_02.pex,Etxebarri,1
120180,MB,invs_22_02.pex,Plentzia,0
120181,MB,invs_22_02.pex,Etxebarri,1
120182,MB,invs_22_02.pex,Plentzia,0
120183,MB,invs_22_02.pex,Etxebarri,1
120184,MB,invs_22_02.pex,Etxebarri,1
120185,MB,invs_22_02.pex,Ibarbengoa,0
120186,MB,invs_22_02.pex,Etxebarri,1
120187,MB,invs_22_02.pex,Ibarbengoa,0
120188,MB,invs_22_02.pex,Etxebarri,1
120189,MB,invs_22_02.pex,Ibarbengoa,0
120190,MB,invs_22_02.pex,Etxebarri,1
120191,MB,invs_22_02.pex,Larrabasterra,0
120192,MB,invs_22_02.pex,Etxebarri,1
120193,MB,invs_22_02.pex,Larrabasterra,0
120194,MB,invs_22_02.pex,Etxebarri,1
120195,MB,invs_22_02.pex,Larrabasterra,0
120196,MB,invs_22_02.pex,Etxebarri,1
120197,MB,invs_22_02.pex,Plentzia,0
120198,MB,invs_22_02.pex,Etxebarri,1
120199,MB,invs_22_02.pex,Plentzia,0
120200,MB,invs_22_02.pex,Etxebarri,1
120201,MB,invs_22_02.pex,Plentzia,0
120202,MB,invs_22_02.pex,Etxebarri,1
120203,MB,invs_22_02.pex,Kabiezes,0
120204,MB,invs_22_02.pex,Basauri,1
120205,MB,invs_22_02.pex,Kabiezes,0
120206,MB,invs_22_02.pex,Basauri,1
120207,MB,invs_22_02.pex,Kabiezes,0
120208,MB,invs_22_02.pex,Basauri,1
120209,MB,invs_22_02.pex,Kabiezes,0
120210,MB,invs_22_02.pex,Basauri,1
120211,MB,invs_22_02.pex,Kabiezes,0
120212,MB,invs_22_02.pex,Basauri,1
120213,MB,invs_22_02.pex,Kabiezes,0
120214,MB,invs_22_02.pex,Basauri,1
120215,MB,invs_22_02.pex,Kabiezes,0
120216,MB,invs_22_02.pex,Basauri,1
120217,MB,invs_22_02.pex,Kabiezes,0
120218,MB,invs_22_02.pex,Basauri,1
120219,MB,invs_22_02.pex,Kabiezes,0
120220,MB,invs_22_02.pex,Basauri,1
120221,MB,invs_22_02.pex,Kabiezes,0
120222,MB,invs_22_02.pex,Basauri,1
120223,MB,invs_22_02.pex,Etxebarri,1
120224,MB,invs_22_02.pex,Ibarbengoa,0
120225,MB,invs_22_02.pex,Basauri,1
120226,MB,invs_22_02.pex,Etxebarri,1
120227,MB,invs_22_02.pex,Etxebarri,1
120228,MB,invs_22_02.pex,Ibarbengoa,0
120229,MB,invs_22_02.pex,Sopela,0
120230,MB,invs_22_02.pex,Plentzia,0
120231,MB,invs_22_02.pex,Etxebarri,1
120232,MB,invs_22_02.pex,Plentzia,0
120233,MB,invs_22_02.pex,Etxebarri,1
120234,MB,invs_22_02.pex,Basauri,1
120235,MB,invs_22_02.pex,Kabiezes,0
120236,MB,invs_22_02.pex,Basauri,1
120237,MB,invs_22_02.pex,Kabiezes,0
120238,MB,invs_22_02.pex,Basauri,1
120239,MB,invs_22_02.pex,Kabiezes,0
120240,MB,invs_22_02.pex,Basauri,1
120241,MB,invs_22_02.pex,Kabiezes,0
120242,MB,invs_22_02.pex,Basauri,1
120243,MB,invs_22_02.pex,Kabiezes,0
120244,MB,invs_22_02.pex,Basauri,1
120245,MB,invs_22_02.pex,Kabiezes,0
120246,MB,invs_22_02.pex,Basauri,1
120247,MB,invs_22_02.pex,Kabiezes,0
120248,MB,invs_22_02.pex,Basauri,1
120249,MB,invs_22_02.pex,Kabiezes,0
120250,MB,invs_22_02.pex,Basauri,1
120251,MB,invs_22_02.pex,Kabiezes,0
124177,MB,invv_22_02.pex,Kabiezes,0
124178,MB,invv_22_02.pex,Basauri,1
124179,MB,invv_22_02.pex,Kabiezes,0
124180,MB,invv_22_02.pex,Basauri,1
124181,MB,invv_22_02.pex,Kabiezes,0
124182,MB,invv_22_02.pex,Basauri,1
124183,MB,invv_22_02.pex,Kabiezes,0
124184,MB,invv_22_02.pex,Basauri,1
124185,MB,invv_22_02.pex,Kabiezes,0
124186,MB,invv_22_02.pex,Basauri,1
124187,MB,invv_22_02.pex,Kabiezes,0
124188,MB,invv_22_02.pex,Basauri,1
124189,MB,invv_22_02.pex,Kabiezes,0
124190,MB,invv_22_02.pex,Basauri,1
124191,MB,invv_22_02.pex,Kabiezes,0
124192,MB,invv_22_02.pex,Basauri,1
124193,MB,invv_22_02.pex,Kabiezes,0
124194,MB,invv_22_02.pex,Basauri,1
124195,MB,invv_22_02.pex,San Ignazio,0
124196,MB,invv_22_02.pex,Kabiezes,0
124197,MB,invv_22_02.pex,Basauri,1
124198,MB,invv_22_02.pex,Kabiezes,0
124199,MB,invv_22_02.pex,Basauri,1
124200,MB,invv_22_02.pex,Kabiezes,0
124201,MB,invv_22_02.pex,Basauri,1
124202,MB,invv_22_02.pex,Kabiezes,0
124203,MB,invv_22_02.pex,Basauri,1
124204,MB,invv_22_02.pex,Kabiezes,0
124205,MB,invv_22_02.pex,Basauri,1
124206,MB,invv_22_02.pex,Kabiezes,0
124207,MB,invv_22_02.pex,Basauri,1
124208,MB,invv_22_02.pex,Kabiezes,0
124209,MB,invv_22_02.pex,Basauri,1
124210,MB,invv_22_02.pex,Kabiezes,0
124211,MB,invv_22_02.pex,Basauri,1
124212,MB,invv_22_02.pex,Kabiezes,0
124213,MB,invv_22_02.pex,Basauri,1
124214,MB,invv_22_02.pex,Kabiezes,0
124215,MB,invv_22_02.pex,Basauri,1
124216,MB,invv_22_02.pex,Kabiezes,0
124217,MB,invv_22_02.pex,Basauri,1
124218,MB,invv_22_02.pex,Basauri,1
124219,MB,invv_22_02.pex,Kabiezes,0
124220,MB,invv_22_02.pex,Basauri,1
124221,MB,invv_22_02.pex,Kabiezes,0
124222,MB,invv_22_02.pex,Basauri,1
124223,MB,invv_22_02.pex,Kabiezes,0
124224,MB,invv_22_02.pex,Basauri,1
124225,MB,invv_22_02.pex,Kabiezes,0
124226,MB,invv_22_02.pex,Basauri,1
124227,MB,invv_22_02.pex,Kabiezes,0
124228,MB,invv_22_02.pex,Basauri,1
124229,MB,invv_22_02.pex,Kabiezes,0
124230,MB,invv_22_02.pex,Basauri,1
124231,MB,invv_22_02.pex,Kabiezes,0
124232,MB,invv_22_02.pex,Basauri,1
124233,MB,invv_22_02.pex,Kabiezes,0
124234,MB,invv_22_02.pex,Basauri,1
124235,MB,invv_22_02.pex,Kabiezes,0
94545,MB,invl_22_02.pex,Etxebarri,1
94546,MB,invl_22_02.pex,Larrabasterra,0
94547,MB,invl_22_02.pex,Etxebarri,1
94548,MB,invl_22_02.pex,Larrabasterra,0
94549,MB,invl_22_02.pex,Plentzia,0
124236,MB,invv_22_02.pex,Basauri,1
124237,MB,invv_22_02.pex,Kabiezes,0
124238,MB,invv_22_02.pex,Basauri,1
124239,MB,invv_22_02.pex,Kabiezes,0
124240,MB,invv_22_02.pex,Basauri,1
120252,MB,invs_22_02.pex,Basauri,1
120253,MB,invs_22_02.pex,Kabiezes,0
120254,MB,invs_22_02.pex,Basauri,1
120255,MB,invs_22_02.pex,Kabiezes,0
120256,MB,invs_22_02.pex,Basauri,1
120257,MB,invs_22_02.pex,Kabiezes,0
120258,MB,invs_22_02.pex,Basauri,1
120259,MB,invs_22_02.pex,Kabiezes,0
120260,MB,invs_22_02.pex,Basauri,1
120261,MB,invs_22_02.pex,Kabiezes,0
120262,MB,invs_22_02.pex,Basauri,1
120263,MB,invs_22_02.pex,Kabiezes,0
120264,MB,invs_22_02.pex,Basauri,1
120265,MB,invs_22_02.pex,Kabiezes,0
120266,MB,invs_22_02.pex,Basauri,1
120267,MB,invs_22_02.pex,Kabiezes,0
120268,MB,invs_22_02.pex,Basauri,1
120269,MB,invs_22_02.pex,Kabiezes,0
120270,MB,invs_22_02.pex,Basauri,1
120271,MB,invs_22_02.pex,Kabiezes,0
120272,MB,invs_22_02.pex,Basauri,1
120273,MB,invs_22_02.pex,Kabiezes,0
120274,MB,invs_22_02.pex,Basauri,1
120275,MB,invs_22_02.pex,Etxebarri,1
120276,MB,invs_22_02.pex,Ibarbengoa,0
120277,MB,invs_22_02.pex,Etxebarri,1
120278,MB,invs_22_02.pex,Sopela,0
120279,MB,invs_22_02.pex,Plentzia,0
120280,MB,invs_22_02.pex,Etxebarri,1
120281,MB,invs_22_02.pex,Plentzia,0
120282,MB,invs_22_02.pex,Etxebarri,1
120283,MB,invs_22_02.pex,Etxebarri,1
120284,MB,invs_22_02.pex,Ibarbengoa,0
120285,MB,invs_22_02.pex,Etxebarri,1
120286,MB,invs_22_02.pex,Ibarbengoa,0
120287,MB,invs_22_02.pex,Etxebarri,1
120288,MB,invs_22_02.pex,Ibarbengoa,0
120289,MB,invs_22_02.pex,Etxebarri,1
120290,MB,invs_22_02.pex,Ibarbengoa,0
120291,MB,invs_22_02.pex,Plentzia,0
120292,MB,invs_22_02.pex,Etxebarri,1
120293,MB,invs_22_02.pex,Plentzia,0
120294,MB,invs_22_02.pex,Etxebarri,1
120295,MB,invs_22_02.pex,Plentzia,0
120296,MB,invs_22_02.pex,Etxebarri,1
120297,MB,invs_22_02.pex,Plentzia,0
120298,MB,invs_22_02.pex,Etxebarri,1
120299,MB,invs_22_02.pex,Plentzia,0
120300,MB,invs_22_02.pex,Etxebarri,1
120301,MB,invs_22_02.pex,Sopela,0
120302,MB,invs_22_02.pex,Basauri,1
120303,MB,invs_22_02.pex,Kabiezes,0
120304,MB,invs_22_02.pex,Basauri,1
120305,MB,invs_22_02.pex,Kabiezes,0
120306,MB,invs_22_02.pex,Basauri,1
120307,MB,invs_22_02.pex,Kabiezes,0
120308,MB,invs_22_02.pex,Basauri,1
120309,MB,invs_22_02.pex,Kabiezes,0
120310,MB,invs_22_02.pex,Basauri,1
120311,MB,invs_22_02.pex,Kabiezes,0
120312,MB,invs_22_02.pex,Basauri,1
120313,MB,invs_22_02.pex,Kabiezes,0
120314,MB,invs_22_02.pex,Basauri,1
120315,MB,invs_22_02.pex,Kabiezes,0
120316,MB,invs_22_02.pex,Basauri,1
120317,MB,invs_22_02.pex,Kabiezes,0
120318,MB,invs_22_02.pex,Basauri,1
120319,MB,invs_22_02.pex,Kabiezes,0
120320,MB,invs_22_02.pex,Basauri,1
120321,MB,invs_22_02.pex,Kabiezes,0
120322,MB,invs_22_02.pex,Basauri,1
120323,MB,invs_22_02.pex,Kabiezes,0
120324,MB,invs_22_02.pex,Basauri,1
120325,MB,invs_22_02.pex,Kabiezes,0
120326,MB,invs_22_02.pex,Basauri,1
120327,MB,invs_22_02.pex,Kabiezes,0
120328,MB,invs_22_02.pex,Basauri,1
120329,MB,invs_22_02.pex,Kabiezes,0
120330,MB,invs_22_02.pex,Basauri,1
120331,MB,invs_22_02.pex,Kabiezes,0
120332,MB,invs_22_02.pex,Etxebarri,1
120333,MB,invs_22_02.pex,Ibarbengoa,0
120334,MB,invs_22_02.pex,Etxebarri,1
120335,MB,invs_22_02.pex,Ibarbengoa,0
120336,MB,invs_22_02.pex,Etxebarri,1
120337,MB,invs_22_02.pex,Ibarbengoa,0
120338,MB,invs_22_02.pex,Plentzia,0
120339,MB,invs_22_02.pex,Etxebarri,1
120340,MB,invs_22_02.pex,Plentzia,0
120341,MB,invs_22_02.pex,Etxebarri,1
120342,MB,invs_22_02.pex,Plentzia,0
120343,MB,invs_22_02.pex,Etxebarri,1
120344,MB,invs_22_02.pex,Etxebarri,1
120345,MB,invs_22_02.pex,Ibarbengoa,0
120346,MB,invs_22_02.pex,Etxebarri,1
120347,MB,invs_22_02.pex,Sopela,0
120348,MB,invs_22_02.pex,Plentzia,0
120349,MB,invs_22_02.pex,Etxebarri,1
120350,MB,invs_22_02.pex,Plentzia,0
120351,MB,invs_22_02.pex,Etxebarri,1
120352,MB,invs_22_02.pex,Etxebarri,1
120353,MB,invs_22_02.pex,Ibarbengoa,0
120354,MB,invs_22_02.pex,Etxebarri,1
120355,MB,invs_22_02.pex,Ibarbengoa,0
120356,MB,invs_22_02.pex,Etxebarri,1
120357,MB,invs_22_02.pex,Ibarbengoa,0
120358,MB,invs_22_02.pex,Etxebarri,1
120359,MB,invs_22_02.pex,Larrabasterra,0
120360,MB,invs_22_02.pex,Etxebarri,1
120361,MB,invs_22_02.pex,Larrabasterra,0
120362,MB,invs_22_02.pex,Etxebarri,1
120363,MB,invs_22_02.pex,Larrabasterra,0
120364,MB,invs_22_02.pex,Sopela,0
120365,MB,invs_22_02.pex,Plentzia,0
120366,MB,invs_22_02.pex,Etxebarri,1
120367,MB,invs_22_02.pex,Plentzia,0
120368,MB,invs_22_02.pex,Etxebarri,1
120369,MB,invs_22_02.pex,Plentzia,0
120370,MB,invs_22_02.pex,Etxebarri,1
120371,MB,invs_22_02.pex,Basauri,1
120372,MB,invs_22_02.pex,Kabiezes,0
120373,MB,invs_22_02.pex,Basauri,1
120374,MB,invs_22_02.pex,Kabiezes,0
120375,MB,invs_22_02.pex,Basauri,1
120376,MB,invs_22_02.pex,Kabiezes,0
120377,MB,invs_22_02.pex,Basauri,1
120378,MB,invs_22_02.pex,Kabiezes,0
120379,MB,invs_22_02.pex,Basauri,1
120380,MB,invs_22_02.pex,Kabiezes,0
120381,MB,invs_22_02.pex,Basauri,1
